created_at,tweet_id,Location,tweet_text,screen_name,name,account_creation_date,urls,Likes,Retweet
2021-03-09 11:09:29,1369243942378692608,,@HarryVasquez4 @Nike @KingJames @Domfishback Making criminal baby's.,Jim56181,Jim5618,Fri Feb 26 19:06:43 +0000 2021,[],0,0
2021-03-09 11:09:28,1369243936741412865,delhi,"RT @Mysterydealz: Nike Women Shoe (Size 4) for

 ₹1,999

https://t.co/KoY9lApf88",shwetasumit,shweta,Sat Jun 13 09:42:01 +0000 2009,"[{'url': 'https://t.co/KoY9lApf88', 'expanded_url': 'https://amzn.to/3bs4Ulb', 'display_url': 'amzn.to/3bs4Ulb', 'indices': [57, 80]}]",0,0
2021-03-09 11:08:42,1369243745137397760,Ireland,"@Nike Hey, when are you releasing the vegan Air Force 1's??",imooooogennn,Imogen,Sun Oct 06 19:30:49 +0000 2013,[],0,0
2021-03-09 11:08:35,1369243712803512323,New York,"Nike Dunk Low 'White/Black'
Price:$100
Release Date: 2021-03-10
Style Code:DD1391-100
Color:White / Black / White
=… https://t.co/nl41Vovpzs",LongLinzy,Sneaker News,Wed Oct 30 08:28:11 +0000 2013,"[{'url': 'https://t.co/nl41Vovpzs', 'expanded_url': 'https://twitter.com/i/web/status/1369243712803512323', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0
2021-03-09 11:08:32,1369243702556696583,"Boise, ID",RT @jamaalaldin_tv: BIG PANDA🐼 Chili' NBA Leader: 32.8 PPG 227's YouTube Chili' Bradley Chili' Beal #DCAboveAll Spicy' https://t.co/c8nzpse…,jamaalaldin_tv,Jamaal Al-Din (NBA NFL MLB #SuperBowl COVID-19),Mon Oct 07 18:38:03 +0000 2013,[],0,2
2021-03-09 11:08:28,1369243683414044674,,@maxboonen This is why book publishers or nike mint more shoes or books with minimal changes. Dilute u if they don't get paid in aftermarket,calchulus,Calvin Chu,Tue Jul 05 22:03:06 +0000 2011,[],0,0
2021-03-09 11:08:23,1369243663088357377,,RT @kiddykay77: Ha ha ha...someone on Weibo asked if Yibo can do barefoot in the future! The price of Nike shoes wearing by Yibo have seen…,taebospace,💜,Sun Nov 19 12:11:54 +0000 2017,[],0,25
2021-03-09 11:08:14,1369243624794382337,,"RT @Cristiano: Did you grab a pair?! Can’t wait to see what all of you have created⚡

Only a few days left to customize my CR7 AF1 with #Ni…",SalomonSewanou,salomon sewanou,Sun Dec 20 08:41:48 +0000 2020,[],0,5058
2021-03-09 11:08:13,1369243623125118979,,RT @AlexTheMetsFan: @SneakerNews My mom don’t work for Nike so it don’t matter,vallie33k,Jon Vallie,Tue Dec 22 17:42:22 +0000 2020,[],0,3
2021-03-09 11:08:03,1369243579667808259,"Boise, ID",RT @jamaalaldin_tv: Joel Chili' Embiid NBA Leader: 29.6 PPG Doc Rivers Reacts to Potential Losses of 227's YouTube Chili' Joel Chili' Embii…,jamaalaldin_tv,Jamaal Al-Din (NBA NFL MLB #SuperBowl COVID-19),Mon Oct 07 18:38:03 +0000 2013,[],0,2
2021-03-09 11:08:03,1369243579537895429,,Size 11 - Nike Air Force 1 High '07 LV8 Gym Red 2016 https://t.co/7AvG63FJ8x eBay https://t.co/yQkUqDrGKD,MensAthletic,Athletic Shoes Mens,Tue Feb 23 23:08:32 +0000 2021,"[{'url': 'https://t.co/7AvG63FJ8x', 'expanded_url': 'https://www.ebay.com/itm/Size-11-Nike-Air-Force-1-High-07-LV8-Gym-Red-2016/393178826435?hash=item5b8b48c6c3:g:S-UAAOSwvCpgRq4A&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1', 'display_url': 'ebay.com/itm/Size-11-Ni…', 'indices': [53, 76]}]",0,0
2021-03-09 11:07:53,1369243539251560457,,"@Nike @Domfishback Not true @Nike! I always recognize all hard working people, black, white or blue. Man or women.… https://t.co/wmavRAEy5b",Matt20162,Matt2016,Mon Jan 11 03:31:07 +0000 2021,"[{'url': 'https://t.co/wmavRAEy5b', 'expanded_url': 'https://twitter.com/i/web/status/1369243539251560457', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0
2021-03-09 11:07:53,1369243537531928579,,RT @LOOKSMKL: #MARK for nike https://t.co/kqqQFkEVHs,mamamamarklee,𝐀𝐤𝐢 ʕ•ᴥ•ʔ,Tue May 19 09:08:13 +0000 2020,[],0,3567
2021-03-09 11:07:36,1369243465607905283,New York,"Nike Dunk Low 'Orange Pearl' (W)
Price:$100
Release Date: 2021-03-10
Style Code:DD1503-102
Color:Sail / Orange Pear… https://t.co/OzxGk4qPYw",LongLinzy,Sneaker News,Wed Oct 30 08:28:11 +0000 2013,"[{'url': 'https://t.co/OzxGk4qPYw', 'expanded_url': 'https://twitter.com/i/web/status/1369243465607905283', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0
2021-03-09 11:07:13,1369243369239674880,"Monte gordo , Algarve",RT @bestoffnike: Nike Air VaporMax 2019 SE https://t.co/wNDl2mhP46,botequilha_76,Botequilha,Thu Oct 09 12:40:12 +0000 2014,[],0,320
2021-03-09 11:07:02,1369243324813430785,United States,https://t.co/DUwRj5b6ux #NIKE Dri Fit Men Size S Sport #shorts Navy Blue w https://t.co/FXp85ePO8s,esquireattire,Esquire*Attire,Tue Sep 25 14:36:15 +0000 2012,"[{'url': 'https://t.co/DUwRj5b6ux', 'expanded_url': 'https://ebay.to/2HgIg2R', 'display_url': 'ebay.to/2HgIg2R', 'indices': [0, 23]}]",0,0
2021-03-09 11:06:58,1369243305779867652,,RT @LILUZIVERT: I wear nike and adidas @ the same damn time!!!!! 🦇,IFYB_B4_U_DID,Flexx,Sun Nov 13 08:12:22 +0000 2011,[],0,10889
2021-03-09 11:06:56,1369243298989244416, ✩ あなたはいつも私に引き寄せられます ,RT @rapperhao: Time for converse and nike to bring these back I need them woozi shoes https://t.co/qJrfeUxADC,honneyjeon,elle is crying bcos wonhan breathed,Thu Dec 17 09:46:14 +0000 2020,[],0,114
2021-03-09 11:06:54,1369243290567122947,Everywhere,"RT @Nike: Black women are rarely recognized for the hard work they put in. It’s not just magic, they are the real thing. 

Join us in celeb…",DquanHarvey,Dquan Savage,Tue Jan 09 09:11:40 +0000 2018,[],0,4495
2021-03-09 11:06:40,1369243232740204544,New York,"Nike Dunk High 'Syracuse'
Price:$110
Release Date: 2021-03-10
Style Code:DD1399-101
Color:White / Orange Blaze
=&gt;… https://t.co/rUnJbsgXG2",LongLinzy,Sneaker News,Wed Oct 30 08:28:11 +0000 2013,"[{'url': 'https://t.co/rUnJbsgXG2', 'expanded_url': 'https://twitter.com/i/web/status/1369243232740204544', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [118, 141]}]",0,0
2021-03-09 11:06:39,1369243227480555520,,@Nike @Domfishback That’s a lie,andrea40569621,andrea,Tue Mar 31 11:56:46 +0000 2020,[],1,0
2021-03-09 11:06:32,1369243198510428161,she/her!minor,RT @rapperhao: Time for converse and nike to bring these back I need them woozi shoes https://t.co/qJrfeUxADC,seokwootwins,gëä✨❤️,Fri Jan 29 10:59:25 +0000 2021,[],0,114
2021-03-09 11:06:28,1369243179950747650,Brooklyn/Nairobi/Washington.,"""For instance we know Cape Townians love their bubbles,"" said Green, referring to a chunky, thick-soled Nike design… https://t.co/0WkLh92bde",QulshTM,Abdullahi Halakhe,Tue Feb 24 02:05:29 +0000 2009,"[{'url': 'https://t.co/0WkLh92bde', 'expanded_url': 'https://twitter.com/i/web/status/1369243179950747650', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,1
2021-03-09 11:06:17,1369243134308347913,"Johannesburg, South Africa",Nike slept https://t.co/CDFKYElh6K,AxKayoka,Ak•sèl,Thu Dec 24 21:21:27 +0000 2009,"[{'url': 'https://t.co/CDFKYElh6K', 'expanded_url': 'https://twitter.com/afcstuff/status/1369241528787435522', 'display_url': 'twitter.com/afcstuff/statu…', 'indices': [11, 34]}]",0,0
2021-03-09 11:06:16,1369243130160111619,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,NIKE (WMNS) AIR MAX 97 CHAMPAGNE/VIOLET DUST/WHITE/BLACK https://t.co/RKIdmBmqY7 https://t.co/nvmKSmD5J1,mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/RKIdmBmqY7', 'expanded_url': 'https://buff.ly/38p8KcZ', 'display_url': 'buff.ly/38p8KcZ', 'indices': [57, 80]}]",2,0
2021-03-09 11:06:09,1369243101412343808,"Calabar, Nigeria",RT @ThatGurllKayy_: Niggas out here wearing nike from head to toe with a dick that just can’t do it..🤨,Calvin__Jayy,Calvin Jayy,Tue Feb 09 19:41:35 +0000 2016,[],0,261
2021-03-09 11:06:01,1369243068000567299,,"RT @Nike: Black women are rarely recognized for the hard work they put in. It’s not just magic, they are the real thing. 

Join us in celeb…",derkenplema,derkenplema,Tue Oct 08 12:56:03 +0000 2019,[],0,4495
2021-03-09 11:06:00,1369243063181312004,"Accra, Ghana","Nike Air Jordan Retro VI 

“Hare”

EUR 41 and 43 only. 

🏷¢360

Delivery comes at a fee 🚚

Give us a dm or tap on o… https://t.co/s0M6sFWBSl",233_Vertigo,Vertigo👟🔌,Tue Dec 22 01:28:32 +0000 2020,"[{'url': 'https://t.co/s0M6sFWBSl', 'expanded_url': 'https://twitter.com/i/web/status/1369243063181312004', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,1
2021-03-09 11:05:56,1369243046324416519,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,"NIKE (WMNS) AIR MAX 97 EOI ""EVOLUTION OF ICONS"" LIGHT GRAPHITE/BLACK/PERSIAN VIOLET/OBSIDIAN https://t.co/F3pjw3fUI6 https://t.co/9dmHoYgAoZ",mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/F3pjw3fUI6', 'expanded_url': 'https://buff.ly/2O6Oq9B', 'display_url': 'buff.ly/2O6Oq9B', 'indices': [93, 116]}]",2,0
2021-03-09 11:05:52,1369243031933759488,,@Nike @Domfishback Black women are welfare hoarder's,Jim56181,Jim5618,Fri Feb 26 19:06:43 +0000 2021,[],0,0
2021-03-09 11:05:52,1369243029337440256,bekasi,"NIKE AIR JORDAN 34 
SIZE 40-44 https://t.co/PQLEoEN1iY",agen_rea,Princess rea,Tue Oct 27 14:27:58 +0000 2009,"[{'url': 'https://t.co/PQLEoEN1iY', 'expanded_url': 'https://www.instagram.com/p/CMMhf72LAB5eXuSPMtGNMBkT48O6Pcvebky7KM0/?igshid=u08p2c50uqaw', 'display_url': 'instagram.com/p/CMMhf72LAB5e…', 'indices': [31, 54]}]",0,0
2021-03-09 11:05:37,1369242969140772866,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,"NIKE (WMNS) AIR MAX 90 EOI ""EVOLUTION OF ICONS"" PEARL GREY/SUMMIT WHITE/BLACK/SPORT TURQUOISE… https://t.co/AAUrpqDHLj",mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/AAUrpqDHLj', 'expanded_url': 'https://twitter.com/i/web/status/1369242969140772866', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [95, 118]}]",3,0
2021-03-09 11:05:34,1369242954750169088,"Texas, USA",On me https://t.co/jGXONEKJYz,Bleed_Nike,Don Juannnnnnn 🤵🏾‍♂️,Thu Jun 09 14:49:35 +0000 2011,"[{'url': 'https://t.co/jGXONEKJYz', 'expanded_url': 'https://twitter.com/chino2x_/status/1368775874238103553', 'display_url': 'twitter.com/chino2x_/statu…', 'indices': [6, 29]}]",0,0
2021-03-09 11:05:18,1369242886991183873,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,"NIKE (WMNS) AIR MAX 95 EOI ""EVOLUTION OF ICONS"" LIGHT CHARCOAL/BLACK/UNIVERSITY RED https://t.co/Qnmx1xhRVZ https://t.co/W0sSb2YSHW",mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/Qnmx1xhRVZ', 'expanded_url': 'https://buff.ly/38lqaXS', 'display_url': 'buff.ly/38lqaXS', 'indices': [84, 107]}]",4,0
2021-03-09 11:04:49,1369242766568488963,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,NIKE (WMNS) AIR MAX 95 SE FIREBERRY/ELEMENTAL PINK/GREEN GLOW/FIREBERRY https://t.co/ikZlChcExq https://t.co/RAcDG5kd20,mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/ikZlChcExq', 'expanded_url': 'https://buff.ly/3rxfcWO', 'display_url': 'buff.ly/3rxfcWO', 'indices': [72, 95]}]",4,0
2021-03-09 11:04:43,1369242743348764678,,"My New Kicks…
Supreme × Nike SB Dunk Low… https://t.co/kvxvFHUuaF",kusubass,楠,Sun Jul 24 10:27:20 +0000 2011,[],8,0
2021-03-09 11:04:40,1369242728224145408,"Magalhães Bastos, Rio de Janei",RT @bestoffnike: Nike Air Max 270 React https://t.co/JQXCnYfTcw,MvRodrigues17,Marcos Vinicius (Amaral) 🇧🇷,Sat Dec 03 01:35:38 +0000 2016,[],0,81
2021-03-09 11:04:33,1369242700038410240,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,"NIKE AIR MAX 97 ""WORLD TOUR PACK"" WHITE/BLACK/LIGHT LIQUID LIME/FIREBERRY https://t.co/EbTfiOIhYd https://t.co/QLqG96H8sc",mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/EbTfiOIhYd', 'expanded_url': 'https://buff.ly/3qtYPJv', 'display_url': 'buff.ly/3qtYPJv', 'indices': [74, 97]}]",6,0
2021-03-09 11:04:29,1369242683059953664,,"RT @snkr_twitr: Nike Air Force 1 ‘07 Craft ‘White/Obsidian’ on MyTheresa 

https://t.co/NYClSsAgqb

#AD https://t.co/xfKdhcEuli",JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,"[{'url': 'https://t.co/NYClSsAgqb', 'expanded_url': 'https://bit.ly/3v7ZuE6', 'display_url': 'bit.ly/3v7ZuE6', 'indices': [75, 98]}]",0,8
2021-03-09 11:04:22,1369242653250961412,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,NIKE (WMNS) DBREAK MIDNIGHT NAVY/BLUE VOID/COCONUT MILK/WHITE https://t.co/PGAomgSqbh https://t.co/8yA04nuqTQ,mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/PGAomgSqbh', 'expanded_url': 'https://buff.ly/38lTygK', 'display_url': 'buff.ly/38lTygK', 'indices': [62, 85]}]",4,0
2021-03-09 11:04:07,1369242589606641664,東京都台東区上野4-7-8 アメ横センタービル2F & 路面,"NIKE (WMNS) DBREAK-TYPE ""N.354"" PALE IVORY/SUMMIT WHITE/WHITE/METALLIC GOLD https://t.co/AvPFYq2bI8 https://t.co/uSQcrR2Loh",mitasneakers,mita sneakers | ミタスニーカーズ,Fri Aug 14 09:32:35 +0000 2009,"[{'url': 'https://t.co/AvPFYq2bI8', 'expanded_url': 'https://buff.ly/2N0Erlz', 'display_url': 'buff.ly/2N0Erlz', 'indices': [76, 99]}]",3,0
2021-03-09 11:03:58,1369242553594355713,"Bellwood, IL",RT @SOLELINKS: Ad: Kobe 6 Protro 'All-Star' releases March 15th =&gt; https://t.co/gkXkhHrS2E https://t.co/RAYTTNiBTW,Zeke216,Isaiah Mccray Jr,Thu Sep 06 11:41:37 +0000 2012,"[{'url': 'https://t.co/gkXkhHrS2E', 'expanded_url': 'https://bit.ly/30oOkfR', 'display_url': 'bit.ly/30oOkfR', 'indices': [70, 93]}]",0,44
2021-03-09 11:03:49,1369242513807208449,United States,"RT @TheSoleWomens: HUGE GIVEAWAY! We're giving away a pair of the Nike Dunk Low Retro White/Black to one lucky winner. 🔥

The rules are sim…",MaddyKotni,Happy Soul :-),Thu Jan 31 20:39:49 +0000 2019,[],0,598
2021-03-09 11:03:47,1369242508178427904,my fathers house,@isbae_u @kemzMama Rock nike airforce on ur best native https://t.co/ZBvcsrxotN,Goodtype6,The New Trouble Maker😎😎,Fri Sep 04 20:04:44 +0000 2020,[],5,0
2021-03-09 11:03:45,1369242499873525763,"Vilnius, Lithuania",ad: Nike Air Force 1 Low Popcorn live at Antonioli - https://t.co/kmQugmMMx4 https://t.co/fFigNY16WQ,sneaker_sense,Sneaker Sense,Fri May 24 20:58:36 +0000 2019,"[{'url': 'https://t.co/kmQugmMMx4', 'expanded_url': 'https://bit.ly/3v1g1JI', 'display_url': 'bit.ly/3v1g1JI', 'indices': [53, 76]}]",1,1
2021-03-09 11:03:37,1369242463089561601,black hole,"RT @bobohuri: the last time we heard jiyong's voice was during nike interview last year and now we able to hear it again, pls don't touch m…",adoreyouxxhes,kai,Thu Mar 25 05:01:20 +0000 2010,[],0,34
2021-03-09 11:03:30,1369242434710962181,,"RT @snkr_twitr: $87.99 w/code FLOWER: Nike Icon Edition LeBron James Los Angeles Lakers 2020/21 Swingman Jersey 

https://t.co/AwDXVfVpCE…",JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,"[{'url': 'https://t.co/AwDXVfVpCE', 'expanded_url': 'https://bit.ly/2OvDbao', 'display_url': 'bit.ly/2OvDbao', 'indices': [114, 137]}]",0,3
2021-03-09 11:03:29,1369242431808487433,"Texas, USA",Trynna tell you! https://t.co/Vg85G2lyL8,Bleed_Nike,Don Juannnnnnn 🤵🏾‍♂️,Thu Jun 09 14:49:35 +0000 2011,"[{'url': 'https://t.co/Vg85G2lyL8', 'expanded_url': 'https://twitter.com/taurusismagic/status/1369134149383184384', 'display_url': 'twitter.com/taurusismagic/…', 'indices': [17, 40]}]",0,0
2021-03-09 11:03:22,1369242400653275137,"Detroit, MI",I still cringe when i see adidas and Nike together,FATHERJEM,NEW 🏁,Wed Nov 25 22:29:03 +0000 2009,[],0,0
2021-03-09 11:03:20,1369242395011911686,,RT @nicekicks: Nike has some  “USA Denim” Air Max 97 coming soon. 🇺🇸 https://t.co/k61sODaefq,JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,[],0,44
2021-03-09 11:03:19,1369242388540104713,,"RT @KicksDeals: Supreme x @Nike 
Spring 2021 apparel collection - March 11th

Complete Look 👉 https://t.co/oCyz4d4jQX https://t.co/DgJ3lQnx…",JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,"[{'url': 'https://t.co/oCyz4d4jQX', 'expanded_url': 'https://www.supremenewyork.com/news', 'display_url': 'supremenewyork.com/news', 'indices': [94, 117]}]",0,27
2021-03-09 11:03:14,1369242366813614082,,"RT @ExtraButter: Nike Dunk High All Star Shoes
Enter the In-Store Pick Up Raffle
https://t.co/lsD7sVJlLS https://t.co/twI9nIhucQ",JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,"[{'url': 'https://t.co/lsD7sVJlLS', 'expanded_url': 'https://extrabutterny.com/pages/nike-dunk-high-all-star-in-store-raffle-entry', 'display_url': 'extrabutterny.com/pages/nike-dun…', 'indices': [81, 104]}]",0,4
2021-03-09 11:03:13,1369242362451484674,,"RT @_HellWorld: 😈Warning😈

These Dunk high and low is coming on FTL EU today!!!

https://t.co/aEMFNIvxwr

https://t.co/SwwMEXQQcs

https://…",ShinGonzuYT,ShinGonzu,Sun Jan 08 13:20:25 +0000 2017,"[{'url': 'https://t.co/aEMFNIvxwr', 'expanded_url': 'https://www.footlocker.de/en/product/product/315345194302.html', 'display_url': 'footlocker.de/en/product/pro…', 'indices': [81, 104]}, {'url': 'https://t.co/SwwMEXQQcs', 'expanded_url': 'https://www.footlocker.pl/en/product/product/314101081504.html', 'display_url': 'footlocker.pl/en/product/pro…', 'indices': [106, 129]}]",0,95
2021-03-09 11:03:05,1369242328771272709,bekasi,"NIKE AIR JORDAN 34 
SIZE 40-44 https://t.co/wBTJSiWuvQ",agen_rea,Princess rea,Tue Oct 27 14:27:58 +0000 2009,"[{'url': 'https://t.co/wBTJSiWuvQ', 'expanded_url': 'https://www.instagram.com/p/CMMhLR5L0sK82U7Nttsxb7b87mFTjLQUllUsqo0/?igshid=1umv6eg62svub', 'display_url': 'instagram.com/p/CMMhLR5L0sK8…', 'indices': [31, 54]}]",0,0
2021-03-09 11:03:04,1369242327559049217,,RT @SOLELINKS: Ad: Nike Air Max 270 'Grey/Black/Gold' dropped via Champs =&gt; https://t.co/OtvnN6yvTa https://t.co/qW8o5lsgLr,JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,"[{'url': 'https://t.co/OtvnN6yvTa', 'expanded_url': 'http://bit.ly/3qsdswL', 'display_url': 'bit.ly/3qsdswL', 'indices': [79, 102]}]",0,6
2021-03-09 11:03:00,1369242307942379520,,Brand new #space #nikebyyou shoes #Voyager1 #Voyager2 #custom @NASAVoyager @NSFVoyager2 @nike @nbyworkshop #universe https://t.co/xHhIMOYiV8,pborradori,patrick borradori,Mon Feb 06 20:46:36 +0000 2012,[],0,0
2021-03-09 11:02:00,1369242056472854529,,RT @nicekicks: A “Sunrise” gradient cage drapes these new Nike Air Presto. 🌅 https://t.co/5K5Ds4ESWT,JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,[],0,53
2021-03-09 11:01:54,1369242034599436290,,"Nike Dunk High 'Syracuse'
Price:$110
Release Date: 2021-03-10
Style Code:DD1399-101
Color:White / Orange Blaze
=&gt;… https://t.co/uTgDOMoRY8",buidoan9,bui doan,Sat Jul 25 08:58:37 +0000 2020,"[{'url': 'https://t.co/uTgDOMoRY8', 'expanded_url': 'https://twitter.com/i/web/status/1369242034599436290', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [118, 141]}]",0,0
2021-03-09 11:01:48,1369242008506793986,"Brazzaville, Congo","@BlackNature13 Nike, just do it",Bessy2M,Le Grand Manitou 🦅👑 🇨🇬,Tue Oct 30 09:24:55 +0000 2012,[],1,0
2021-03-09 11:01:45,1369241993600204800,,@Nike Just had delivery (UK) of a pair of FG superfly 7 elite boots. Always been happy with your boots but feel the… https://t.co/3rm2Wgrn4l,kimgilesHL,Kim Giles,Fri Mar 01 06:57:02 +0000 2013,"[{'url': 'https://t.co/3rm2Wgrn4l', 'expanded_url': 'https://twitter.com/i/web/status/1369241993600204800', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0
2021-03-09 11:01:15,1369241867452289025,,#ad The Nike Air Max 90 'Recycled Felt' is now available via @FinishLine for $120! (use code SPRINGKICKINS - retail… https://t.co/OeMCkHP5s0,SneakerScouts,#SneakerScouts,Sat Oct 29 01:54:19 +0000 2016,"[{'url': 'https://t.co/OeMCkHP5s0', 'expanded_url': 'https://twitter.com/i/web/status/1369241867452289025', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,1
2021-03-09 11:01:07,1369241835386724355,,"RT @bobohuri: the last time we heard jiyong's voice was during nike interview last year and now we able to hear it again, pls don't touch m…",8888hertz,🦙𝘎 𝘔𝘪𝘯-𝘩𝘰 ☼𝘧𝘭𝘰𝘸𝘦𝘳 ₊⋆,Sun Oct 12 13:12:44 +0000 2014,[],0,34
2021-03-09 11:01:07,1369241833784639488,Norfolk UK,"Temporary Part Time Athlete (Sales Assistant) @Nike 

More info: https://t.co/nVTGI1UbZA

#NorwichJobs #RetailJobs https://t.co/22nZdp4RFS",JCPInNorfolk,JCP In Norfolk,Mon Nov 22 11:00:52 +0000 2010,"[{'url': 'https://t.co/nVTGI1UbZA', 'expanded_url': 'http://ow.ly/CGMH50DTNpm', 'display_url': 'ow.ly/CGMH50DTNpm', 'indices': [65, 88]}]",0,0
2021-03-09 11:01:06,1369241832799010817,,"RT @snkr_twitr: Still checking out 👉🏽 GS Nike Air Griffey Max 1 ‘Freshwater’

https://t.co/lcvKLynz9I

#AD https://t.co/TMlKWCt5KW",JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,"[{'url': 'https://t.co/lcvKLynz9I', 'expanded_url': 'http://bit.ly/3l3h7jK', 'display_url': 'bit.ly/3l3h7jK', 'indices': [78, 101]}]",0,4
2021-03-09 11:01:06,1369241830689099782,"Boise, ID",DRE Chili' DRUMMOND NBA Leader: 13.8 RPG Lakers PRIORITY si 227's YouTube Chili' Andre Chili' Drummond #BeTheFight… https://t.co/O2ZBzK9mw2,jamaalaldin_tv,Jamaal Al-Din (NBA NFL MLB #SuperBowl COVID-19),Mon Oct 07 18:38:03 +0000 2013,"[{'url': 'https://t.co/O2ZBzK9mw2', 'expanded_url': 'https://twitter.com/i/web/status/1369241830689099782', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0
2021-03-09 11:01:04,1369241824880115712,,"RT @J23app: Grade School Nike Air Griffey 1 “Freshwater” still adding on Foot Locker

Link -&gt; https://t.co/aqmCEtmBYS https://t.co/5UmCFVeZ…",JacobLashinsky,Jacob Lashinsky,Thu May 09 23:21:15 +0000 2013,"[{'url': 'https://t.co/aqmCEtmBYS', 'expanded_url': 'https://go.j23app.com/mmp', 'display_url': 'go.j23app.com/mmp', 'indices': [97, 120]}]",0,10
2021-03-09 11:00:57,1369241792181338114,,"RT @TheDroplistApp: #Giveaway | Nike Air Jordan 1 ""UNC"" (Any Size | US7 - US12)

Simply follow below :
1. Follow us @TheDroplistApp 
2. Ret…",TTrebaticky,👺,Thu May 02 18:49:59 +0000 2019,[],0,12747
2021-03-09 11:00:53,1369241778726072321,"Somewhere,USA","RT @Outkick: ""If LeBron James came out and said, I'm opposed to genocide. I support democracy in China. I support freedom of religion and f…",lutrm48,Lucas,Thu Jan 26 22:47:24 +0000 2012,[],0,135
2021-03-09 11:00:45,1369241742059302913,"Jember, Jawa Timur","RT @bobohuri: the last time we heard jiyong's voice was during nike interview last year and now we able to hear it again, pls don't touch m…",ikaariskaa_,That XX,Fri Jul 13 14:38:48 +0000 2012,[],0,34
2021-03-09 11:00:42,1369241730395078656,East Midlands - UK,Translation: Sales of new miserably unsporting Citroen Nike Aircross dead as a corpse in India. #Stellatis… https://t.co/rpfTcEuaV8,AROCeastmids,AROC East Midlands,Thu Feb 13 22:08:28 +0000 2014,"[{'url': 'https://t.co/rpfTcEuaV8', 'expanded_url': 'https://twitter.com/i/web/status/1369241730395078656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]",0,0
2021-03-09 11:00:35,1369241701643149315,Ireland,"Nike Store
Extra 20% off voucher on top of up to 50% sale at Nike online store
https://t.co/vPKqC3uHyO",VoucherPages,VoucherPages.ie,Wed May 11 11:09:12 +0000 2011,"[{'url': 'https://t.co/vPKqC3uHyO', 'expanded_url': 'https://voucherpages.ie/deals/nike/', 'display_url': 'voucherpages.ie/deals/nike/', 'indices': [79, 102]}]",0,0
2021-03-09 11:00:35,1369241699093016578,"Abington, PA","RT @sportsntiques: Michael Jordan #23 Chicago Bulls NBA Jersey Mens 40 Vintage 90's Nike White tag | eBay #nike 
https://t.co/MPohpuuYVc ht…",atticesoterica,Attic Esoterica,Sat Jul 23 01:52:25 +0000 2016,"[{'url': 'https://t.co/MPohpuuYVc', 'expanded_url': 'https://www.ebay.com/itm/174664241507', 'display_url': 'ebay.com/itm/1746642415…', 'indices': [113, 136]}]",0,27
